id,title,category,description,link,image_link,availability,price,brand,identifier_exists 
1020019,Checkered for Success!,Fine European Glass,This item is available for pre-order and will be shipping in the spring.Santa boasts a unique checkered pattern bag - symbolizing the end of a successful holiday season! What could Santa have in his checkered bag of goodies?,https://www.christopherradko.com/ProductInfo/1020019.aspx,https://www.christopherradko.com/images/products/1020019_M.jpg,In Stock,56.00,Christopher Radko,no
1019570,Carry On - Santa!,Fine European Glass,It's so like Saint Nick to have his hands full - always the season of giving to proclaim and extol. It's his destiny - every year and for all.,https://www.christopherradko.com/ProductInfo/1019570.aspx,https://www.christopherradko.com/images/products/1019570_M.jpg,In Stock,56.00,Christopher Radko,no
1018906,Chimney Climber Santa,Fine European Glass,You'll marvel at the artistry of this showpiece ornament - which has Santa perched atop the chimney of a snow-covered roof.  His big blue bag - lit lantern - and holly-trimmed cap are just a few of the delightful details!,https://www.christopherradko.com/ProductInfo/1018906.aspx,https://www.christopherradko.com/images/products/1018906_M.jpg,In Stock,56.00,Christopher Radko,no
1019553,Rich With Tradition,Fine European Glass,Hanukkah flames continue to light the way within this celebrated season of the Jewish faith. The Star of David is an inspirational base.,https://www.christopherradko.com/ProductInfo/1019553.aspx,https://www.christopherradko.com/images/products/1019553_M.jpg,In Stock,60.00,Christopher Radko,no
1019995,Gifts On The Go,Fine European Glass,This item is available for pre-order and will be shipping in the spring.Is that a snow-white Christmas tree we see peeking out of Santa's sack? Fully adorned with copper and golden ornaments and topped with a golden Christmas tree finial! What a lovely sleigh!,https://www.christopherradko.com/ProductInfo/1019995.aspx,https://www.christopherradko.com/images/products/1019995_M.jpg,In Stock,66.00,Christopher Radko,no
1019963,Celebrate 2019 Santa!,Fine European Glass,Santa stands under a classic light post with a holly wreath surrounding the celebration of 2019! What a memorable keepsake for a grand 2019 year!,https://www.christopherradko.com/ProductInfo/1019963.aspx,https://www.christopherradko.com/images/products/1019963_M.jpg,In Stock,60.00,Christopher Radko,no
1018812,Christmas Checklist,Fine European Glass,Our big - jolly Santa is toting one huge book!  It's his "Naughty or Nice" directory - and you know what side you need to be on!,https://www.christopherradko.com/ProductInfo/1018812.aspx,https://www.christopherradko.com/images/products/1018812_M.jpg,In Stock,50.00,Christopher Radko,no
1019704,Christmas Delivery Duo,Fine European Glass,This item is available for pre-order and will be shipping in the Spring.A dashing duo! Preparing to hand out gifts - Frosty and Santa cannot wait to see the look on their friends' faces when they open their gifts!,https://www.christopherradko.com/ProductInfo/1019704.aspx,https://www.christopherradko.com/images/products/1019704_M.jpg,In Stock,60.00,Christopher Radko,no
1019823,Christmas Time!,Fine European Glass,This item is available for pre-order and will be shipping in the spring.This clever clock shows the months on one side and the seasons on the other! Santa tells us it is December and Frosty tells us it is time for Winter! What a helpful clock!,https://www.christopherradko.com/ProductInfo/1019823.aspx,https://www.christopherradko.com/images/products/1019823_M.jpg,In Stock,66.00,Christopher Radko,no
1019164,Christmas On The Brain,Fine European Glass,Santa's evergreen Christmas tree hat certainly does fit his personality. Why - he looks positively filled with joy with his candy cane sack of toys.,https://www.christopherradko.com/ProductInfo/1019164.aspx,https://www.christopherradko.com/images/products/1019164_M.jpg,In Stock,56.00,Christopher Radko,no
1019108,Circumnavigator Santa,Fine European Glass,Forget Jules Verne's 80 days! Santa's been circumnavigating the globe between sunset and sunrise since time immemorial. Of course - it does make it easier when you can ride in a magical sleigh pulled by flying reindeer.,https://www.christopherradko.com/ProductInfo/1019108.aspx,https://www.christopherradko.com/images/products/1019108_M.jpg,In Stock,66.00,Christopher Radko,no
1019272,Carried Away,Fine European Glass,Why doesn't Saint Nick look anxious as his ornament avalanche carries him away? You could say he's the instigator of this lavish Christmas display.,https://www.christopherradko.com/ProductInfo/1019272.aspx,https://www.christopherradko.com/images/products/1019272_M.jpg,In Stock,60.00,Christopher Radko,no
1019840,O Holy Night,Fine European Glass,This item is available for pre-order and will be shipping in the spring.Mary - Joseph and baby Jesus are portrayed on the front of this beautiful ornament with the North Star shining brightly above them for all to see!,https://www.christopherradko.com/ProductInfo/1019840.aspx,https://www.christopherradko.com/images/products/1019840_M.jpg,In Stock,73.00,Christopher Radko,no
4027758,Christmas Confetti 7' Tinsel Garland,Shiny Brite,This item is available for pre-order and will be shipping in the Fall.Nothing says Christmas quite like a festive holiday garland. With a jewel-like quality - this embellishment is sure to be a showstopper. This beautiful garland comes in one continuous strand.,https://www.christopherradko.com/ProductInfo/4027758.aspx,https://www.christopherradko.com/images/products/4027758_M.jpg,In Stock,27.95,Christopher Radko,no
1019849,Goodnight Moon,Fine European Glass,This item is available for pre-order and will be shipping in the spring.Goodnight cow - goodnight moon! Sweet dreams as you drift through the starry night sky! This adorable baby cow has dreams of Santa as he counts sheep to fall asleep!,https://www.christopherradko.com/ProductInfo/1019849.aspx,https://www.christopherradko.com/images/products/1019849_M.jpg,In Stock,56.00,Christopher Radko,no
1019296,Purple Majesty,Fine European Glass,Does this Nutcracker seem a bit stiff? He belongs in a castle--perhaps even yours!,https://www.christopherradko.com/ProductInfo/1019296.aspx,https://www.christopherradko.com/images/products/1019296_M.jpg,In Stock,66.00,Christopher Radko,no
1019189,Chimney Climber Santa Little Gem,Fine European Glass,Don't get the wrong idea. Santa isn't slacking - he's sliding just as soon as he fits his satchel of goodies down the old chimney shoot. Look out below!,https://www.christopherradko.com/ProductInfo/1019189.aspx,https://www.christopherradko.com/images/products/1019189_M.jpg,In Stock,30.00,Christopher Radko,no
1019658,A Santa Surprise,Fine European Glass,Who is that on the back of Dasher? It's Jolly Saint Nick! Hidden in perfectly wrapped Christmas boxes - Saint Nick takes a ride around the Christmas tree atop his trusty steed Dasher!,https://www.christopherradko.com/ProductInfo/1019658.aspx,https://www.christopherradko.com/images/products/1019658_M.jpg,In Stock,63.00,Christopher Radko,no
1019684,Balancing Extraordinaire St. Nick!,Fine European Glass,Not only is Santa an expert in gift giving - he also is a balancing extraordinaire! Watch as he gracefully stands atop a grand bag full of exciting goodies!,https://www.christopherradko.com/ProductInfo/1019684.aspx,https://www.christopherradko.com/images/products/1019684_M.jpg,In Stock,63.00,Christopher Radko,no
1019721,Dashing Donner Ride!,Fine European Glass,This item is available for pre-order and will be shipping in the Spring.Onward Donner! Santa rides one of his favorite Christmas reindeer - galloping through the midnight sky!,https://www.christopherradko.com/ProductInfo/1019721.aspx,https://www.christopherradko.com/images/products/1019721_M.jpg,In Stock,63.00,Christopher Radko,no
1019968,A Gift Of A Matryoshka Doll,Fine European Glass,This item is available for pre-order and will be shipping in the spring.Saint Nick is dressed in stunning Slavic garb! Holding a classic Matryoshka doll - we wonder how many dolls are inside!,https://www.christopherradko.com/ProductInfo/1019968.aspx,https://www.christopherradko.com/images/products/1019968_M.jpg,In Stock,66.00,Christopher Radko,no
1019711,Burning Rubber Racer!,Fine European Glass,Watch out racers! Santa has taken up a new hobby: burning rubber! Hold onto your hats!,https://www.christopherradko.com/ProductInfo/1019711.aspx,https://www.christopherradko.com/images/products/1019711_M.jpg,In Stock,63.00,Christopher Radko,no
1019867,Date Night!,Fine European Glass,This item is available for pre-order and will be shipping in the spring.It must be date night! Mr. and Mrs. Claus are taking a warm sleigh ride through the snowy wonderland of the North Pole!,https://www.christopherradko.com/ProductInfo/1019867.aspx,https://www.christopherradko.com/images/products/1019867_M.jpg,In Stock,63.00,Christopher Radko,no
1018677,Treasured Tree Trimmings,Fine European Glass,There's nothing more magnificent on Christmas Day than a grand evergreen tree like this one in all its decorative splendor!,https://www.christopherradko.com/ProductInfo/1018677.aspx,https://www.christopherradko.com/images/products/1018677_M.jpg,In Stock,86.00,Christopher Radko,no
4027779,Halloween 1 Count 6" Jeweled Skull,Shiny Brite,This item is available for pre-order and will be shipping in the Fall.Can something frightening also be beautiful? We think so with our Jeweled Skull light. Place in any setting to add a little spooky elegance.,https://www.christopherradko.com/ProductInfo/4027779.aspx,https://www.christopherradko.com/images/products/4027779_M.jpg,In Stock,28.95,Christopher Radko,no
1019685,A Jolly Smile!,Fine European Glass,Santa is beaming in a unique crescent shaped style! With perfect curls throughout his silvery white beard and soft rosy cheeks - this twinkling eyed Santa brings joy to every tree!,https://www.christopherradko.com/ProductInfo/1019685.aspx,https://www.christopherradko.com/images/products/1019685_M.jpg,In Stock,56.00,Christopher Radko,no
1019092,Beatles Large Sgt. Pepper’s Drum,Fine European Glass,“We're Sgt. Pepper's Lonely Hearts Club Band… We hope you will enjoy the show!”  Christopher Radko proudly brings you the Beatles’ iconic “Sgt. Pepper’s Lonely Hearts Club Band” drum as featured on pop artist Peter Blake’s famous 1967 cover! This gorgeous ornament sparkles with fine glitter accents throughout and features beautiful attached gemstones. The designers of Christopher Radko have faithfully recreated the original hand painted drum - originally designed by fairground artist Joe Ephgrave for the album cover. This spectacular ornament is sure to be the centerpiece of any Beatles collector’s tree!,https://www.christopherradko.com/ProductInfo/1019092.aspx,https://www.christopherradko.com/images/products/1019092_M.jpg,In Stock,60.00,Christopher Radko,no
